City,Date Period,Hotel,Prices,Ratings,Description,Treatment,Time_Period
Barcelona,2025-06-04 : 2025-06-08,Murillo 18,1761.0,6.6,"Murillo 18 se encuentra en Barcelona, a 11 min a pie de Fuente Mágica de Montjuïc y a 3 km de Plaza Cataluña, y ofrece alojamiento con equipamiento como wifi gratis y TV. Este apartamento está a 3 km de Portal del Ángel y a 3,2 km de Teatro Tívoli.

El apartamento cuenta con 2 dormitorios, una cocina con nevera y horno, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palau Sant Jordi, Mercado de la Boquería y Montjuïc. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,Numa I Seda Apartments,1618.0,8.3,"El Numa I Seda Apartments está situado en el moderno barrio barcelonés del Born, a solo 250 metros del parque de la Ciutadella. Ofrece apartamentos elegantes con conexión Wi-Fi gratuita y TV de pantalla plana.

Los apartamentos en numa Los apartamentos del I Seda Apartments presentan una decoración moderna con elementos tradicionales, como techos abovedados originales. Todas tienen zona de salón de planta abierta y vistas a la calle Rec.

Los apartamentos disponen de cocina bien equipada con vitrocerámica, microondas, cafetera y lavadora. El baño es elegante y está decorado con mosaicos. Se proporcionan toallas, ropa de cama y utensilios de planchado. Los huéspedes tienen acceso a una terraza compartida.

En los alrededores del Numa I Seda Apartments hay numerosos bares, restaurantes y tiendas boutique. Los museos del Chocolate y Picasso están a 250 metros. La estación de França está a 3 minutos a pie y la playa de la Barceloneta, a 15 minutos a pie.",1,1
Barcelona,2025-06-04 : 2025-06-08,Lodging Apartments Beach Studio 22,2406.0,8.4,"Lodging Apartments Beach Studio 22 está en Barcelona, a 8 min a pie de Platja de la Barceloneta y a 700 metros de Platja del Somorrostro, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,7 km de Playa de la Mar Bella y a 16 min a pie de Port Olimpic.

El apartamento dispone de 1 dormitorio, una cocina totalmente equipada con nevera y horno, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,51flo1024 -Well located apartment in Sant Antoni,1608.0,8.0,"51flo1024 -Well located apartment in Sant Antoni se encuentra en Barcelona, a 16 min a pie de Paseo de Gracia y a 1,3 km de Plaza Cataluña, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 14 min a pie de Mercado de la Boquería y a 1,4 km de Fuente Mágica de Montjuïc.

El apartamento cuenta con 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Se ofrece TV.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Spatious luxe apartment Paseo de Gracia Diagonal,1846.0,9.1,"Spatious luxe apartment Paseo de Gracia Diagonal, que tiene vistas a la ciudad, dispone de alojamiento con balcón y hervidor, y está a unos 2 min a pie de Paseo de Gracia. El alojamiento está a 4 min a pie de La Pedrera y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Fridays Flats Retro Chic In Poble Sec,2187.0,9.0,"Fridays Flats Retro Chic In Poble Sec, que cuenta con bañera de hidromasaje, se encuentra en Barcelona. Fuente Mágica de Montjuïc y Plaza Cataluña están a 13 min a pie y a 1,7 km del apartamento, y hay wifi gratis.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Numa l Roca Rooms & Apartments,1488.0,8.4,"El numa I Roca Rooms & Apartments se encuentra a solo 600 metros del Passeig de Gràcia y ofrece habitaciones amplias decoradas con buen gusto en estilo vintage, aire acondicionado, WiFi gratuita y set de té/café. El alojamiento está situado a 1 minuto a pie de la estación de metro Girona.

Todas las habitaciones del numa I Roca Rooms & Apartments presentan una decoración personalizada y disponen de TV LED interactiva con canales vía satélite. Algunas habitaciones ofrecen acceso a un patio o balcón. También incluyen baño elegante con ducha de efecto lluvia, secador de pelo y artículos de aseo.

El numa I Roca Rooms & Apartments se halla en el distrito del Ensanche, a 10 minutos a pie de los famosos edificios de Gaudí, la Casa Batlló y La Pedrera. El hotel está situado a solo 4 paradas de metro de la playa.

Asimismo, el alojamiento está ubicado a 5 minutos a pie de la estación de tren Passeig de Gràcia, que proporciona conexiones con el aeropuerto de Barcelona.",1,1
Barcelona,2025-06-04 : 2025-06-08,EasySleep Eixample,2335.0,8.6,"El EasySleep Eixample, en el elegante barrio del Eixample y a tan solo 5 minutos a pie de la Sagrada Familia de Gaudí, cuenta con aire acondicionado y WiFi gratuita.

Los apartamentos del EasySleep Eixample incluyen cocina equipada con microondas, nevera y lavadora. También cuenta con tetera/cafetera.

El moderno salón, situado en la calle Sicilia, dispone de mesa de comedor, sillas y sofá grande. Además, todos los apartamentos incluyen baño privado completo con secador de pelo.

La estación de metro Monumental está a solo 200 metros. La famosa avenida Diagonal de Barcelona, con sus numerosas tiendas, restaurantes y bares, se encuentra a menos de 5 minutos a pie.",1,1
Barcelona,2025-06-04 : 2025-06-08,Private room By El Born,1134.0,7.3,"Private room By El Born está muy bien situado en el barrio de Ciutat Vella, Barcelona, a 15 min a pie de Platja de la Barceloneta, a 1,4 km de Platja de Sant Miquel y a 3 min a pie de Santa María del Mar. El alojamiento está cerca de varios lugares de interés destacados, a unos 3 min a pie de Museo Picasso, a 1,1 km de Plaza Real y a 16 min a pie de Paseo de Gracia. El alojamiento está a 1,1 km del centro de la ciudad y a 15 min a pie de Platja del Somorrostro.

Todas las habitaciones tienen baño compartido, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Teatro Tívoli y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Sagues,2283.0,9.0,"Stay U-nique Apartments Sagues está en Barcelona, a 15 min a pie de Paseo de Gracia y a 1,6 km de La Pedrera, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 2,1 km de Casa Batlló y a 2 km de Estación de tren de Sants.

El apartamento tiene 1 dormitorio, 1 baño, ropa de cama, toallas, TV, zona de comedor, cocina totalmente equipada y terraza con vistas a la ciudad.

Estación de metro Passeig de Gràcia está a 2,6 km del alojamiento, y Teatro Tívoli está a 2,7 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,The MO House,1222.0,8.2,"The MO House se encuentra en Barcelona, a 2,3 km de Platja del Somorrostro, y ofrece servicio de check-in y check-out exprés y wifi gratis en todo el alojamiento. Cerca hay lugares de interés populares como Estación de metro Passeig de Gràcia, Catedral de Barcelona y Plaza Cataluña. El alojamiento está a 800 metros del centro de la ciudad y a 2,3 km de Platja de la Barceloneta.

Todas las habitaciones de este alojamiento están equipadas con cafetera. Las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones están equipadas con balcón. En el hotel, cada habitación está equipada con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,Glasir Apartments Barcelona,2005.0,9.1,"El Glasir Apartments Barcelona ofrece alojamientos independientes en Barcelona. Cuenta con WiFi gratuita. El alojamiento se encuentra a 800 metros de la estación de metro Maria Cristina y a 900 metros de la estación de tren de Sants.

Este alojamiento está enfocado en negocios y familias.

Los apartamentos son modernos y están decorados en tonos blancos. Cuentan con suelo de madera, aire acondicionado y zona de estar. La zona de cocina está completamente equipada con lavavajillas, cafetera y microondas. El baño privado incluye bañera y/o ducha.

La estación de metro Plaça del Centre se encuentra a 280 metros de los apartamentos y el Camp Nou está a 10 minutos a pie. El aeropuerto de Barcelona-El Prat se sitúa a 11 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Mistral,3407.0,8.5,"Stay U-nique Apartments Mistral se encuentra en el barrio de Eixample, en Barcelona, cerca de Fuente Mágica de Montjuïc. Dispone de wifi gratis y lavadora. Este apartamento está a 2,3 km de Portal del Ángel y a 2,4 km de Estación de metro Passeig de Gràcia.

El apartamento cuenta con balcón y vistas a la ciudad, y tiene 3 dormitorios, una sala de estar, TV, una cocina equipada con nevera y lavavajillas, y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de tren de Sants, Plaza Cataluña y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Alcam Paseo San Juan,2140.0,7.6,"Alcam Paseo San Juan se encuentra en Barcelona, a 12 min a pie de La Pedrera y a 1,1 km de Paseo de Gracia, y ofrece vistas a la ciudad y wifi gratis.

Algunas unidades incluyen aire acondicionado, TV de pantalla plana, lavadora, cafetera y cocina.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,La Guarida Suites,2361.0,8.2,"La Guarida Suites está en el centro de Barcelona, a 2,4 km de Platja del Somorrostro y a 2,4 km de Platja de Sant Sebastià, y ofrece alojamiento con wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y microondas, y baño privado con ducha y secador de pelo. También hay fogones y tostadora, además de cafetera.

Cerca del alojamiento hay puntos de interés como Mercado de la Boquería, Plaza Cataluña y Portal del Ángel. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,AinB Gothic-Jaume I Apartments,2035.0,7.3,"Estos apartamentos modernos tienen aire acondicionado y están situados en el Barrio Gótico de Barcelona, ​​a sólo 200 metros de la catedral de la ciudad. Cuentan con conexión Wi-Fi gratuita, balcón privado y TV de pantalla plana vía satélite.

Los apartamentos del Apartments in Barcelona Gothic-Jaume I presentan una decoración elegante y suelo de parqué. Todos tienen una cocina con microondas y cafetera, y el baño incluye secador de pelo.

El impresionante ​​Palacio de la Música Catalana se encuentra a sólo 3 minutos a pie de los apartamentos, mientras que Plaza Cataluña y Las Ramblas están a unos 7 minutos a pie. Los autobuses hacia el aeropuerto salen de Plaza Cataluña.",1,1
Barcelona,2025-06-04 : 2025-06-08,AinB Eixample-Miro Apartments,2348.0,6.9,"Estos apartamentos elegantes y confortables están situados en el distinguido barrio del Eixample de Barcelona, ​​a 500 metros de la Gran Vía. Ofrecen un balcón, aire acondicionado y conexión Wi-Fi gratuita. La plaza de España se encuentra a 10 minutos a pie del establecimiento.

Los Apartments in Barcelona Eixample-Miro cuentan con luz natural y presentan una decoración elegante. Incluyen un salón con sofá cama y TV de plasma, y disponen de una cocina moderna con cafetera, microondas, fogones y horno.

El establecimiento está situado a 5 minutos a pie de diversos bares, restaurantes y tiendas. El centro comercial Las Arenas está a 10 minutos a pie.

El pie de la montaña de Montjuic, en la que se encuentran el Estadio Olímpico, el MNAC y el Museo Caixa Forum, está a un paseo de 10 minutos. El parque Joan Miró está a 4 minutos a pie.

Los apartamentos Eixample-Miro se encuentran a 5 minutos a pie de las estaciones de metro de Entença y Tarragona, que llevan a las Ramblas en un trayecto de 10 minutos. La estación de tren AVE de Sants está a 600 metros del establecimiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,"Terrace, sun and local lifestyle in Gracia",2138.0,8.7,"Terrace, sun and local lifestyle in Gracia se encuentra en el barrio de Gracia, en Barcelona, cerca de Paseo de Gracia. Dispone de terraza, wifi gratis y lavadora. Este apartamento tiene acceso a un balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Barcelona City Seven,1448.0,6.9,"El Barcelona City Seven se encuentra en el distrito de Sant Gervasi y ofrece modernas habitaciones con aire acondicionado y conexión Wi-Fi gratuita. Este establecimiento se halla a 500 metros de la estación de trenes de Gràcia, que permite llegar a la plaza de Catalunya en unos 5 minutos.

Las habitaciones están decoradas de forma sencilla, con acabados de colores, e incluyen TV de pantalla plana. La mayoría cuenta con baño privado, mientras que otras tienen baño compartido. Todos los días se sirve desayuno.

El Barcelona City Seven dispone de una zona de estar compartida con sofás, microondas y nevera. Se ofrece consigna de equipaje y el personal puede proporcionar información turística.

Este alojamiento se está situado a 10 minutos a pie del barrio de Gràcia y de su amplia oferta de bares y locales de restauración. El paseo de Gràcia, con sus tiendas de diseño, está a 15 minutos a pie del establecimiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA SANT ANTONI,1707.0,7.3,"Canela Homes BARCELONA SANT ANTONI es un alojamiento bien situado en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y está a 13 min a pie de Paseo de Gracia y a 1 km de Plaza Cataluña.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada y 1 baño. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
