City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Exe Mitre,937.0,8.3,"El Exe Mitre goza de una ubicación tranquila en el barrio de San Gervasi de Barcelona, ​​a 200 metros del parque del Putxet. Ofrece habitaciones amplias y WiFi gratuita.

El amplio desayuno buffet incluye platos fríos y calientes. Además, el atento personal estará encantado de recomendarle restaurantes y bares de la zona.

Las elegantes habitaciones del Exe Mitre presentan una decoración clásica y están equipadas con TV de pantalla plana. Algunas también tienen una terraza con vistas a la montaña del Tibidado.

El Exe Mitre está a solo 15 minutos a pie del famoso Park Güell de Gaudí y a 200 metros de la estación de ferrocarril de Putxet, que conecta con el Passeig de Gràcia en solo 6 minutos. La plaza Catalunya y las Ramblas quedan a 8 minutos en metro."
Barcelona,2025-06-04 : 2025-06-08,Pestana Arena Barcelona,980.0,8.5,"El Pestana Arena Barcelona está situado a menos de 5 minutos a pie de la Plaza de España y del centro de exposiciones Fira. Ofrece gimnasio, sauna y habitaciones modernas con aire acondicionado y conexión gratuita a internet por cable.

Algunas habitaciones ofrecen uso gratuito de la sala de reuniones Maritimo, para reuniones privadas y con capacidad para hasta 12 personas.

El Pestana Arena Barcelona está a solo 3 minutos a pie del centro comercial Las Arenas y a 8 minutos a pie de la estación de Sants. Además, se puede llegar en metro desde la Plaza de España hasta las Ramblas en 5 minutos.

Las habitaciones cuentan con suelo de parquet y decoración elegante. Cada una tiene escritorio, carta de almohadas y TV LCD con canales vía satélite.

El restaurante del hotel sirve comida mediterránea y tiene terraza. También hay un bar que prepara aperitivos y bebidas. El desayuno del hotel incluye productos para personas celíacas.

Hasta nuevo aviso, el uso del jacuzzi está prohibido debido a la sequía existente en Cataluña."
Barcelona,2025-06-04 : 2025-06-08,"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1320.0,8.8,"El Hotel Indigo Barcelona Granvia Plaza España, an IHG Hotel es un hotel de diseño moderno con un patio central luminoso. Ofrece conexión wifi gratuita y una buena ubicación, junto a la plaza de España de Barcelona.

Las habitaciones del Hotel Indigo Barcelona Granvia Plaza España, an IHG Hotel son de estilo moderno y disponen de baño privado y agua mineral gratuita la primera noche. Todas están insonorizadas y cuentan con TV de pantalla plana y aire acondicionado.

El Hotel Indigo Barcelona Granvia Plaza España, an IHG Hotel está situado junto al Recinto Ferial de la Fira, al pie de Montjuic. En esta colina hay un castillo, el Museo Nacional de Arte y la Fuente Mágica.

La estación de metro Espanya está a 150 metros del hotel. El centro histórico de Barcelona y las famosas Ramblas están a pocas paradas. Cerca del hotel, en la plaza de España, hay una parada de autobús con servicio directo al aeropuerto.

Se sirve desayuno por un suplemento."
Barcelona,2025-06-04 : 2025-06-08,Acta Antibes,1098.0,8.5,"El Acta Antibes está en el distrito del Eixample de Barcelona, a 10 minutos a pie de la Sagrada Familia. Este hotel ofrece recepción 24 horas, desayuno buffet y WiFi gratuita.

Todas las habitaciones del Acta Antibes presentan una decoración sencilla y elegante. Las habitaciones incluyen aire acondicionado, TV y escritorio.

El Antibes dispone de consigna de equipaje. También se ofrecen desayunos sin gluten, bajo petición.

El hotel está bien situado para visitar lugares de interés como la Casa Batlló y La Pedrera de Gaudí, ubicados a unos 20 minutos a pie.

La plaza Cataluña y las Ramblas se encuentran a poco más de 1 km. La estación de metro más cercana, Monumental, está a solo 200 metros del hotel."
Barcelona,2025-06-04 : 2025-06-08,C211 Barcelona Apartments,2569.0,8.8,"Este establecimiento ofrece apartamentos elegantes y modernos con WiFi gratuita, aire acondicionado y vistas a Barcelona. El C211 Barcelona está situado junto a la avenida Diagonal, a 15 minutos a pie del paseo de Gracia.

Todos los apartamentos disponen de salón con sofás, TV pantalla plana, reproductor de DVD, soporte para iPad y cocina con horno, microondas y lavadora. También incluyen toallas y ropa de cama. Algunos alojamientos cuentan con balcón o terraza.

En las inmediaciones hay numerosas tiendas, restaurantes y bares. El mercado de Galvany se encuentra a 5 minutos a pie de los apartamentos.

Las estaciones de metro de Hospital Clínic y Diagonal están a menos de 15 minutos a pie y ofrecen conexiones con la estación de tren de Sants y el resto de la ciudad."
Barcelona,2025-06-04 : 2025-06-08,Feel at Sants Apartments,1456.0,8.6,"El Feel at Sants Apartments Barcelona, ubicado a solo 10 minutos a pie de la estación de tren de Sants y a 150 metros de la estación de metro Plaça de Sants, ofrece apartamentos modernos con aire acondicionado y WiFi gratuita.

Todos los apartamentos disponen de zona de salón comedor y cocina con utensilios de cocina. Incluye secador de pelo, ropa de cama y toallas. Algunos apartamentos tienen balcón.

En la zona hay numerosos comercios, bares, restaurantes y supermercados.

La plaza de España, la Fira de Barcelona Montjuïc y el estadio del Camp Nou están a unos 15 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,Ramblas Hotel,1034.0,7.3,"El Ramblas Hotel se encuentra en las famosas Ramblas de Barcelona, a sólo 500 metros del puerto Port Vell. Ofrece conexión Wi-Fi gratuita, recepción 24 horas y habitaciones con aire acondicionado y balcón o terraza.

Todas las habitaciones del Hotel Ramblas son luminosas y cuentan con TV vía satélite, minibar y caja fuerte. Los cuartos de baño privados cuentan con secador de pelo y artículos de tocador. Algunas habitaciones tienen vistas a las Ramblas.

El Ramblas Hotel tiene bar del vestíbulo y una cafetería encantadora con un original diseño modernista y terraza pavimentada. El desayuno está incluido en el precio.

El hotel, situado junto al barrio Gótico de Barcelona, está a 10 minutos a pie de la catedral. La estación de metro de Liceu está a sólo 250 metros."
Barcelona,2025-06-04 : 2025-06-08,Arya Stadium Hotel,966.0,8.3,"Arya Stadium Hotel está en Barcelona, a 15 min a pie de Camp Nou, y dispone de alojamiento con piscina de temporada al aire libre, parking privado, jardín y terraza. Este hotel de 3 estrellas ofrece restaurante y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento ofrece servicio de habitaciones, servicio de conserjería y servicio de organización de tours.

En el hotel, todas las habitaciones incluyen escritorio y TV de pantalla plana. Las habitaciones disponen de caja fuerte, algunas ofrecen balcón y otras también cuentan con vistas a la ciudad. En Arya Stadium Hotel, las habitaciones cuentan con ropa de cama y toallas.

En el alojamiento se sirve un desayuno buffet.

El personal de la recepción 24 horas habla catalán, inglés, español y francés, y estará encantado de ayudar.

Estación de tren de Sants está a 1,8 km del alojamiento, y Fuente Mágica de Montjuïc está a 3,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Hotel Villa Emilia,1155.0,8.9,"Este hotel presenta un diseño elegante y está ubicado en Barcelona, a 150 metros de la estación de metro Rocafort. Alberga un bar moderno en la azotea y ofrece habitaciones con aire acondicionado, WiFi gratuita y TV de plasma con canales vía satélite.

Las habitaciones del Hotel Villa Emilia están insonorizadas, presentan una decoración moderna y disponen de suelo de parquet. Cada alojamiento tiene minibar y baño privado con secador de pelo.

El restaurante del Hotel Villa Emilia Barcelona sirve platos creativos de la cocina catalana y celebra una barbacoa cada semana. El bistró Villa Emilia organiza actuaciones musicales en directo.

El personal de la recepción 24 horas del hotel puede facilitar información turística sobre la ciudad de Barcelona. La recepción también presta un servicio de alquiler de coches y bicicletas.

El Hotel Villa Emilia se encuentra a solo 10 minutos a pie de la plaza de España, donde se halla el Centro de Convenciones Fira. La estación de Sants queda a 15 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,08028 Apartments,955.0,8.8,"Los Apartamentos 08028 están junto a la estación de metro Les Corts, a 5 minutos a pie del estadio del Fútbol Club Barcelona Camp Nou. Los modernos apartamentos ofrecen una piscina compartida en la azotea con vistas a la ciudad de Barcelona.

Los apartamentos y suites del 08028 presentan un diseño de estilo contemporáneo con conexión Wi-Fi gratuita. Los apartamentos incluyen un balcón, zona de salón y cocina equipada.

La Taberna Lizarrán de los Apartamentos 08028 sirve cocina española tradicional, tapas incluidas.

Los Apartamentos 08028 están a 15 minutos a pie de la estación de tren de Sants y a unos 20 minutos en metro de la Plaza Catalunya y del famoso paseo de Las Ramblas."
Barcelona,2025-06-04 : 2025-06-08,Apartamentos DV,840.0,8.6,"El establecimiento Apartamentos DV dispone de wifi gratis y aire acondicionado y se encuentra en Barcelona, a 800 metros del Camp Nou. Está a 2,8 km del Palau Sant Jordi. Se facilita aparcamiento privado por un suplemento.

Los apartamentos cuentan con vistas a un patio, TV de pantalla plana y cocina totalmente equipada con microondas, hervidor de agua y utensilios de cocina. Los apartamentos disponen de baño con bañera doble y hay secador de pelo disponible bajo petición. Los apartamentos se limpian todos los días y se facilitan toallas y ropa de cama. Los apartamentos de categoría superior disponen de bañera de hidromasaje.

El establecimiento está a menos de 5 minutos a pie de numerosos restaurantes, bares y tiendas.

El establecimiento Apartamentos DV se encuentra a 2,9 km de Montjuïc y a 3,9 km de la Casa Batlló. El aeropuerto más cercano es el aeropuerto de Barcelona-El Prat, situado a 9 km."
Barcelona,2025-06-04 : 2025-06-08,Atenea Rekord Suites,1191.0,8.5,"El Atenea Rekord Suites se encuentra en el barrio de Sarriá, en Barcelona, ​​a 10 minutos en tren de la plaza de Catalunya. Hay WiFi gratuita en todas las instalaciones.

Las habitaciones son amplias, cómodas y modernas, y tienen TV vía satélite, caja fuerte y cafetera Nespresso. El baño privado cuenta con artículos de aseo gratuitos y secador de pelo.

El Rekord Café ofrece un desayuno buffet.

La recepción está abierta las 24 horas y dispone de mostrador de información turística.

En las inmediaciones hay numerosos restaurantes, bares y tiendas. La estación de Muntaner está a solo 50 metros del hotel."
Barcelona,2025-06-04 : 2025-06-08,Barceló Raval,1043.0,8.2,"Este hotel de diseño se encuentra en el barrio barcelonés de El Raval y ofrece WiFi gratuita, gimnasio y terraza en la azotea con piscina y vistas panorámicas. En algunas habitaciones hay cafetera Nespresso.

Las habitaciones del Barceló Raval son luminosas y disponen de aire acondicionado, TV grande de plasma con más de 70 canales, minibar y baño moderno.

El restaurante B-Lounge del Hotel Barceló Raval sirve cocina creativa mediterránea, tapas y cócteles en un ambiente elegante. Además, los huéspedes pueden tomar varios tipos de bebidas en la terraza al aire libre.

El Raval Barceló queda a 5 minutos a pie del Museo de Arte Contemporáneo MACBA y a 400 metros de la estación de metro de Liceu, de las Ramblas y del famoso mercado de la Boquería."
Barcelona,2025-06-04 : 2025-06-08,Acta Voraport,1492.0,8.8,"Acta Voraport está en Barcelona, a 10 min a pie de Platja del Bogatell, y dispone de alojamiento con piscina al aire libre, parking privado, terraza y restaurante. Este hotel de 3 estrellas ofrece bar y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento ofrece cajero automático, servicio de conserjería y servicio de organización de tours.

En el hotel, cada habitación está equipada con escritorio y TV de pantalla plana. En Acta Voraport, cada habitación cuenta con ropa de cama y toallas.

En el alojamiento se sirve todas las mañanas un desayuno buffet.

En la recepción 24 horas se hablan varios idiomas, como catalán, inglés, español y francés.

Cerca del alojamiento hay puntos de interés como Playa de la Mar Bella, Platja de la Nova Icària y Platja del Somorrostro. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Casual Colours Barcelona,1132.0,8.3,"El Casual Colours Barcelona está situado a unos 10 minutos a pie de la estación de tren de Barcelona Sants y a 200 metros de la avenida Diagonal. Este hotel funcional ofrece habitaciones confortables y WiFi gratuita.

El Casual Colors presenta una decoración sencilla y atractiva. Cada habitación dispone de aire acondicionado, TV y minibar.

El establecimiento está bien comunicado con los principales lugares de interés de Barcelona. Las Ramblas y el centro histórico de la ciudad quedan a unos 15 minutos desde las estaciones de metro Sants o Entença.

El hotel sirve un desayuno buffet a diario. El personal de la recepción 24 horas puede gestionar reservas en restaurantes o facilitar información práctica sobre los lugares de interés de la ciudad.

La estación de metro Sants enlaza con el Centro de Exposiciones Fira y la plaza de España en solo 3 paradas. El autobús que lleva al aeropuerto para aquí."
